Time(s),Neutron_Density(#/cc),Power(MW),Reactivity($),Fuel_Temp(K),Coolant_Temp(K),Flow_Rate(kg/s),Rod_Position(%),Xe-135(atoms/cc),Sm-149(atoms/cc),Burnup(MWd/kgU),U-235(atoms/cc),U-238(atoms/cc),Pu-239(atoms/cc),FP(atoms/cc)
0.5000000000000003,99.65092962171288,5.4788718871967316e-05,-0.050000000082983415,450.0000077070774,450.0000000266635,200.04187048224583,0.0,0.0006366283401683916,1.470335209613391e-14,3.1189582235761757e-14,9.839999999999553e+20,2.21e+22,4253412.342455748,82678269.7646803
1.0000000000000007,89.45480413358364,4.918282382339073e-05,-0.05000000015313397,450.00001422228587,450.00000009835395,200.04519755761592,0.0,0.001188333976937769,1.1100518744966396e-13,5.820996266266592e-14,9.839999999999166e+20,2.21e+22,7938258.735616533,154304695.7037334
1.50499999999999,81.73249635390556,4.4937049583353936e-05,-0.05000000021568844,450.0000200321849,450.0000002087208,199.84720329501567,0.0,0.0016935537219277272,3.639876158168191e-13,8.294511789569307e-14,9.839999999998902e+20,2.21e+22,11311462.447209535,219873378.91240028
2.0099999999999794,75.50485813353535,4.151305423290979e-05,-0.05000000027159676,450.0000252247461,450.00000035117364,200.048603562982,0.0,0.0021580344908470163,8.399853617781097e-13,1.056773710022293e-13,9.839999999998637e+20,2.21e+22,14411524.679665226,280132709.75223535
2.5149999999999686,70.27907848545726,3.863988713740671e-05,-0.05000000032194731,450.0000299011881,450.00000052069737,199.84971420011632,0.0,0.002588976496531008,1.6003123944115238e-12,1.2676004094369802e-13,9.839999999998428e+20,2.21e+22,17286628.54810143,336019276.606654
3.019999999999958,65.78630165777645,3.61697296837761e-05,-0.05000000036752695,450.00003413435394,450.00000071304834,200.0506050661895,0.0,0.0029914263609499606,2.7018128230823003e-12,1.464408389879115e-13,9.839999999998162e+20,2.21e+22,19970555.145061094,388189719.852212
3.524999999999947,61.86039079397686,3.401123876502957e-05,-0.050000000408938206,450.00003798030696,450.00000092457043,199.85137422264225,0.0,0.0033691811678592154,4.197538354346843e-12,1.6490618928469364e-13,9.839999999997883e+20,2.21e+22,22488727.66389743,437138218.155147
4.029999999999936,58.39017949816547,3.2103294385240164e-05,-0.05000000044666508,450.000041484092,450.00000115209104,200.0520278972293,0.0,0.0037252350350720207,6.137255588667879e-12,1.8230312444444432e-13,9.839999999997633e+20,2.21e+22,24861197.361312065,483254529.9205247
4.5349999999999255,55.296748032178215,3.040250596727899e-05,-0.050000000481110536,450.00004468302836,450.00000139282804,199.8526163986048,0.0,0.004062029309764262,8.567841195565858e-12,1.987515541898241e-13,9.839999999997359e+20,2.21e+22,27104316.668398436,526856515.3980457
5.039999999999915,52.52245358127275,2.8877181122686678e-05,-0.04999871815923422,450.0000476087253,450.0000016443457,200.0531327407124,0.1612278267037689,0.004381605836631946,1.1533597727161353e-11,2.1435178195535228e-13,9.839999999997085e+20,2.21e+22,29231764.25078113,568210061.9072269
5.544999999999904,50.02263675243779,2.7502765831365516e-05,-0.049994871670600585,450.00005028847966,450.0000019044905,199.8536093805625,0.3224396302469469,0.004685709921956199,1.5076564619777596e-11,2.291895545175186e-13,9.83999999999682e+20,2.21e+22,31255233.64108568,607542469.5466908
6.049999999999893,47.76440082614753,2.62611732663812e-05,-0.049983695461677524,450.00005274613505,450.0000021713726,200.05403612293935,0.5749146757905043,0.0049758564973608425,1.9236684969696114e-11,2.433393081155022e-13,9.839999999996562e+20,2.21e+22,33184875.921684854,645051056.1072438
6.5549999999998825,45.71608727889317,2.5134997368894047e-05,-0.049966229070141685,450.00005500275,450.0000024433176,199.85443666934108,0.8274146757878343,0.0052533743577417216,2.4052085023094994e-11,2.568663383487952e-13,9.839999999996297e+20,2.21e+22,35029595.63983071,680908909.1008801
7.059999999999872,43.851895113774546,2.411005258568197e-05,-0.04994247438909446,450.00005707680816,450.0000027188574,200.05480033599275,1.079914675787819,0.005519421994644796,2.9559192532718155e-11,2.6982757891887845e-13,9.839999999996032e+20,2.21e+22,36797157.00687906,715266950.072307
7.564999999999861,42.1499136927314,2.3174292307711356e-05,-0.049912432913466795,450.00005898469277,450.0000029966875,199.85514576158243,1.3324146757878181,0.005775017732262834,3.5792907502661823e-11,2.822730802909761e-13,9.839999999995768e+20,2.21e+22,38494385.54761325,748257854.2793792
8.064999999999861,40.6061347612372,2.2325512770990684e-05,-0.0498764969991139,450.00006072423326,450.00000327290115,199.8554626143203,1.582414675787812,0.006018668398479018,4.271365456842108e-11,2.9413064623722254e-13,9.839999999995506e+20,2.21e+22,40111435.65639597,779690241.8197238
8.564999999999939,39.187189602904624,2.1545367641690418e-05,-0.04983440223432087,450.0000623276872,450.00000354926027,199.85576048977447,1.8324146757878466,0.006253727053252853,5.041082352969886e-11,3.055639388976305e-13,9.839999999995243e+20,2.21e+22,41670626.4063415,809997953.1487823
9.065000000000017,37.87939175388073,2.0826332014390854e-05,-0.0497861512158132,450.0000638062994,450.0000038249024,199.8560415354191,2.0824146757878808,0.006480880673397612,5.891458177804437e-11,3.1660673404755677e-13,9.839999999994981e+20,2.21e+22,43176563.89632907,839270522.0937594
9.565000000000095,36.670809829225334,2.0161845937290993e-05,-0.04973174692005054,450.00006517015277,450.0000040990682,199.85630755360722,2.332414675787912,0.0067007416228138965,6.825406324846825e-11,3.2728914252627425e-13,9.839999999994719e+20,2.21e+22,44633354.42744445,867587767.3605715
10.065000000000174,35.55101394260506,1.9546174992133494e-05,-0.04967119270304458,450.00006642830755,450.00000437109065,199.85656007176735,2.582414675787966,0.006913857133615767,7.845744812869982e-11,3.376380757667544e-13,9.839999999994457e+20,2.21e+22,46044667.98860568,895021026.5740147
10.565000000000252,34.51086632476703,1.897429517490139e-05,-0.049604492300153354,450.0000675889272,450.00000464038635,199.85680039562072,2.832414675787997,0.007120717441670773,8.95520341027825e-11,3.4767764527167895e-13,9.839999999994195e+20,2.21e+22,47413792.73424599,921634215.220616
11.06500000000033,33.54234577704271,1.8441796379231056e-05,-0.04953164982585203,450.0000686593805,450.0000049064456,199.8570296501099,3.082414675788045,0.0073217628024409955,1.0156430018707805e-10,3.574295071208561e-13,9.839999999993933e+20,2.21e+22,48743681.96577364,947484739.8791125
11.565000000000408,32.63839888572325,1.7944800593123506e-05,-0.049452669773480035,450.0000696463369,450.00000516882494,199.8572488113028,3.3324146757880886,0.007517389562848777,1.1451996407073515e-10,3.669131601345569e-13,9.83999999999367e+20,2.21e+22,50036994.79295766,972624288.6006697
12.065000000000486,31.792812956268467,1.7479892037359323e-05,-0.04936755701496373,450.00007055584615,450.00000542713866,199.8574587315546,3.582414675788132,0.007707955429957374,1.2844403374960595e-10,3.7614620460337506e-13,9.839999999993456e+20,2.21e+22,51296131.41765609,997099516.7576703
12.565000000000564,31.000106922095203,1.7044057186452244e-05,-0.04927631680051792,450.0000713934049,450.00000568105764,199.85766015957316,3.8324146757881747,0.007893784051863603,1.433608541378066e-10,3.8514456724923454e-13,9.839999999993325e+20,2.21e+22,52523263.81239151,1020952643.3770224
13.065000000000643,30.25543733975579,1.6634633084196707e-05,-0.04917895475832515,450.0000721640139,450.00000593029597,199.85785375657002,4.082414675788214,0.008075169006988892,1.5929414925134538e-10,3.939226971393936e-13,9.839999999993193e+20,2.21e+22,53720362.437702514,1044221970.4748167
13.56500000000072,29.554517173217295,1.6249262690744774e-05,-0.04907547689418464,450.00007287225833,450.0000061746138,199.8580401093855,4.332414675788253,0.008252377282911524,1.7626706048086546e-10,4.0249373653697433e-13,9.839999999993062e+20,2.21e+22,54889219.5415184,1066942335.9519778
14.065000000000799,28.89354549532159,1.588585623201898e-05,-0.048965889591144035,450.0000735223235,450.0000064138066,199.85821974124138,4.582414675788292,0.008425652313760848,1.9430218140271045e-10,4.108696700765188e-13,9.839999999992931e+20,2.21e+22,56031469.5026548,1089145509.033245
14.565000000000877,28.26914655266372,1.554255769719245e-05,-0.04885019960910613,450.0000741180481,450.00000664770664,199.85839312061967,4.83241467578833,0.008595216635271638,2.1342158952336224e-10,4.1906145516601456e-13,9.8399999999928e+20,2.21e+22,57148606.61411108,1110860535.9407446
