Time(s),Neutron_Density(#/cc),Power(MW),Reactivity($),Fuel_Temp(K),Coolant_Temp(K),Flow_Rate(kg/s),Rod_Position(%),Xe-135(atoms/cc),Sm-149(atoms/cc),Burnup(MWd/kgU),U-235(atoms/cc),U-238(atoms/cc),Pu-239(atoms/cc),FP(atoms/cc)
0.5000000000000003,99.65092962171288,5.4788718871967316e-05,-0.050000000082983415,450.0000077070774,450.0000000266635,200.04187048224583,0.0,0.0006366283401683916,1.470335209613391e-14,3.1189582235761757e-14,9.839999999999553e+20,2.21e+22,4253412.342455748,82678269.7646803
1.0000000000000007,89.45480413358364,4.918282382339073e-05,-0.05000000015313397,450.00001422228587,450.00000009835395,200.04519755761592,0.0,0.001188333976937769,1.1100518744966396e-13,5.820996266266592e-14,9.839999999999166e+20,2.21e+22,7938258.735616533,154304695.7037334
1.50499999999999,81.73249635390556,4.4937049583353936e-05,-0.05000000021568844,450.0000200321849,450.0000002087208,199.84720329501567,0.0,0.0016935537219277272,3.639876158168191e-13,8.294511789569307e-14,9.839999999998902e+20,2.21e+22,11311462.447209535,219873378.91240028
2.0099999999999794,75.50485813353535,4.151305423290979e-05,-0.05000000027159676,450.0000252247461,450.00000035117364,200.048603562982,0.0,0.0021580344908470163,8.399853617781097e-13,1.056773710022293e-13,9.839999999998637e+20,2.21e+22,14411524.679665226,280132709.75223535
2.5149999999999686,70.27907848545726,3.863988713740671e-05,-0.05000000032194731,450.0000299011881,450.00000052069737,199.84971420011632,0.0,0.002588976496531008,1.6003123944115238e-12,1.2676004094369802e-13,9.839999999998428e+20,2.21e+22,17286628.54810143,336019276.606654
3.019999999999958,65.78630165777645,3.61697296837761e-05,-0.05000000036752695,450.00003413435394,450.00000071304834,200.0506050661895,0.0,0.0029914263609499606,2.7018128230823003e-12,1.464408389879115e-13,9.839999999998162e+20,2.21e+22,19970555.145061094,388189719.852212
3.524999999999947,61.86039079397686,3.401123876502957e-05,-0.050000000408938206,450.00003798030696,450.00000092457043,199.85137422264225,0.0,0.0033691811678592154,4.197538354346843e-12,1.6490618928469364e-13,9.839999999997883e+20,2.21e+22,22488727.66389743,437138218.155147
4.029999999999936,58.39017949816547,3.2103294385240164e-05,-0.05000000044666508,450.000041484092,450.00000115209104,200.0520278972293,0.0,0.0037252350350720207,6.137255588667879e-12,1.8230312444444432e-13,9.839999999997633e+20,2.21e+22,24861197.361312065,483254529.9205247
4.5349999999999255,55.296748032178215,3.040250596727899e-05,-0.050000000481110536,450.00004468302836,450.00000139282804,199.8526163986048,0.0,0.004062029309764262,8.567841195565858e-12,1.987515541898241e-13,9.839999999997359e+20,2.21e+22,27104316.668398436,526856515.3980457
5.039999999999915,52.52127057486276,2.8876530698191223e-05,-0.0499999960605229,450.0000476086941,450.0000016443441,200.05313274068092,0.009499870435510246,0.004381603471596908,1.1533606832608494e-11,2.1435166601201089e-13,9.8399999999971e+20,2.21e+22,29231748.439256746,568209754.5611774
5.544999999999904,50.01963315910217,2.750111443652659e-05,-0.04999821898366629,450.0000502882949,450.0000019044881,199.85360938035274,0.1900361742854549,0.004685694890360401,1.5076564278879386e-11,2.2918881809977235e-13,9.839999999996835e+20,2.21e+22,31255133.21369582,607540517.4286803
6.049999999999893,47.75797431990623,2.625763993212009e-05,-0.04999117105281563,450.0000527456098,450.00000217136807,200.05403612238484,0.42306519590977393,0.004975812864970758,1.92366815731641e-11,2.4333717067596226e-13,9.839999999996578e+20,2.21e+22,33184584.432954494,645045390.1191026
6.5549999999998825,45.70676565900643,2.512987228262195e-05,-0.0499774868972821,450.00005500167447,450.0000024433084,199.85443666827322,0.6755651141402006,0.005253284161796721,2.405206801452395e-11,2.568619202810825e-13,9.839999999996313e+20,2.21e+22,35028993.135327555,680897197.555928
7.059999999999872,43.83988389824189,2.4103448742510333e-05,-0.04995751374042831,450.0000570749888,450.0000027188388,200.05480033431348,0.9280651141400986,0.005519268732434861,2.955914884079509e-11,2.6982007237213045e-13,9.839999999996048e+20,2.21e+22,36796133.317675404,715247051.4955107
7.564999999999861,42.135394142160315,2.3166309365882248e-05,-0.04993125284264757,450.0000589819599,450.00000299665453,199.8551457592032,1.180565114140089,0.005774786035655478,3.5792815862870215e-11,2.822617332281023e-13,9.839999999995783e+20,2.21e+22,38492838.11626478,748227775.1485163
8.064999999999861,40.58928978008512,2.231625129254539e-05,-0.0498990589087432,450.0000607204453,450.0000032728484,199.85546261120348,1.4305651141400895,0.0060183448303013564,4.2713489469830534e-11,2.941148013761611e-13,9.839999999995521e+20,2.21e+22,40109274.84747214,779648239.7920089
8.564999999999939,39.16815724499628,2.153490352950532e-05,-0.04986070473267235,450.0000623227068,450.00000354918143,199.85576048588635,1.6805651141401312,0.006253298374244892,5.041054463744852e-11,3.055429488777646e-13,9.839999999995259e+20,2.21e+22,41667763.93742751,809942312.1814885
9.065000000000017,37.85829370811909,2.081473217380361e-05,-0.04981619268042351,450.0000638000007,450.00000382478976,199.8560415307377,1.930565114140172,0.006480334419364579,5.891413351246501e-11,3.1657998966974624e-13,9.839999999994997e+20,2.21e+22,43172916.68919948,839199627.3037348
9.565000000000095,36.64775383453346,2.014916960385104e-05,-0.04976552549781941,450.0000651624196,450.0000040989128,199.8563075481194,2.1805651141402063,0.0067000659962758394,6.825337483788766e-11,3.2725606742637704e-13,9.839999999994735e+20,2.21e+22,44628843.881676726,867500090.9046547
10.065000000000174,35.52609562415185,1.9532474741170683e-05,-0.04970870631034905,450.00006641903514,450.0000043708854,199.85656006546643,2.4305651141402587,0.0069130409278780535,7.845643208623421e-11,3.375981226864617e-13,9.839999999994473e+20,2.21e+22,46039219.47302239,894915117.763647
10.565000000000252,34.48417077690723,1.8959617791836567e-05,-0.049645738622976374,450.0000675780174,450.00000464012294,199.8568003885051,2.6805651141403075,0.007119749974864265,8.955058477998726e-11,3.4763029281882083e-13,9.83999999999421e+20,2.21e+22,47407335.145108655,921508691.9339646
11.06500000000033,33.513948919246914,1.8426183605075038e-05,-0.04957662631992514,450.0000686467447,450.0000049061152,199.85702964218132,2.93056511414035,0.0073206338601274805,1.0156229239584233e-10,3.573742569502528e-13,9.839999999993948e+20,2.21e+22,48736147.34232798,947338281.087994
11.565000000000408,32.60836861954162,1.7928289760583144e-05,-0.049501373664440344,450.0000696318923,450.0000051684184,199.8572488025656,3.180565114140393,0.00751608934794802,1.1451725176592278e-10,3.668495344883675e-13,9.839999999993686e+20,2.21e+22,50028317.9820031,972455627.8504261
12.065000000000486,31.761210150257465,1.7462516612356514e-05,-0.04941998529852607,450.00007053951555,450.0000054266477,199.85745872201522,3.4305651141404248,0.007706474518913382,1.284404487658836e-10,3.760737441578009e-13,9.839999999993424e+20,2.21e+22,51286249.77989542,996907436.4591528
12.565000000000564,30.96698624928779,1.702584722857042e-05,-0.04933246624265964,450.00007137511784,450.00000568047204,199.85766014923902,3.6805651141404727,0.007892113356118386,1.4335620497492075e-10,3.8506282922185986e-13,9.839999999993176e+20,2.21e+22,52512116.96432296,1020735969.7894696
13.065000000000643,30.220847989456807,1.6615615638030483e-05,-0.049238821895480754,450.0000721437041,450.000005929607,199.85785374544957,3.930565114140493,0.00807329973896748,1.5928821990278025e-10,3.9383125361807155e-13,9.839999999993045e+20,2.21e+22,53707892.02372575,1043979569.2760166
13.56500000000072,29.518503456046734,1.622946211855661e-05,-0.04913905803346643,450.00007284986447,450.00000617381176,199.858040097488,4.180565114140538,0.0082503009258419,1.7625960930152436e-10,4.023921729970665e-13,9.839999999992914e+20,2.21e+22,54875369.03172528,1066673108.3077203
14.065000000000799,28.85614735765747,1.5865294496583164e-05,-0.04903318081056719,450.00007349778764,450.0000064128821,199.8582197285763,4.4305651141405775,0.008423360594763181,1.94292940012634e-10,4.107575840587197e-13,9.839999999992783e+20,2.21e+22,56016184.01252132,1088848388.0924654
14.565000000000877,28.230400014762736,1.5521254602676648e-05,-0.048921196757830715,450.0000740913166,450.0000066466498,199.85839310719678,4.680565114140617,0.008592701501205656,2.1341026174167227e-10,4.18938455089674e-13,9.839999999992652e+20,2.21e+22,57131832.74266619,1110534483.6898367
